partyId,seedIndex,seed,followUpAgent,checkpointEventId,checkpointDecisionIndex,choiceId,choiceLabel,choiceTag,scoreAtCheckpointPlus0,scoreAtCheckpointPlus3,scoreAtCheckpointPlus8,finalFirstRoundScore,finalQualified,finalWon,finalScore,finalEndingId,ideologyMovementSinceBranch
renaissance,3,branch-3,aleatoire,scandal_false_resume,5,false_resume_resign,"Demander sa démission, corriger sa biographie et publier les contributions qu’il a réellement produites",TRANSPARENT,12.67,13.61,14.15,17.8,true,true,82,president,9.13
renaissance,3,branch-3,aleatoire,scandal_false_resume,5,false_resume_suspend,Suspendre le responsable pendant une semaine et faire vérifier toutes les biographies de l’équipe,PRUDENT,12.7,12.8,13.94,16.9,true,false,71,runoff_defeat,4.68
renaissance,3,branch-3,aleatoire,scandal_false_resume,5,false_resume_keep,Maintenir le responsable et qualifier la différence de formulation sans importance pour le programme,LOYAL,12.49,13.43,14.76,17.8,true,true,81,president,10.27
renaissance,3,branch-3,ideologiquement_coherent,scandal_false_resume,5,false_resume_resign,"Demander sa démission, corriger sa biographie et publier les contributions qu’il a réellement produites",TRANSPARENT,12.67,13.61,14.86,18.8,true,true,85,president,8.47
renaissance,3,branch-3,ideologiquement_coherent,scandal_false_resume,5,false_resume_suspend,Suspendre le responsable pendant une semaine et faire vérifier toutes les biographies de l’équipe,PRUDENT,12.7,13.67,14.93,18.9,true,true,86,president,8.47
renaissance,3,branch-3,ideologiquement_coherent,scandal_false_resume,5,false_resume_keep,Maintenir le responsable et qualifier la différence de formulation sans importance pour le programme,LOYAL,12.49,13.46,14.81,18.9,true,true,86,president,8.47
renaissance,4,branch-4,aleatoire,media_front_page,5,front_page_balance,"Publier ensemble vos mesures pour l’investissement, les salaires et les droits des salariés",RASSEMBLEUR,13.2,13.68,13.65,13,false,false,50,retirement,7.29
renaissance,4,branch-4,aleatoire,media_front_page,5,front_page_embrace_business,Assumer la une et annoncer un pacte d’investissement avec la CPME et le Medef,OPPORTUNISTE,12.68,13.75,13.32,13,false,false,50,retirement,4.85
renaissance,4,branch-4,aleatoire,media_front_page,5,front_page_union_meeting,Convoquer dès le lendemain les syndicats pour négocier les contreparties de l’investissement,INSTITUTIONNEL,13.04,14.2,14.99,15,true,false,71,runoff_defeat,9.3
renaissance,4,branch-4,ideologiquement_coherent,media_front_page,5,front_page_balance,"Publier ensemble vos mesures pour l’investissement, les salaires et les droits des salariés",RASSEMBLEUR,13.2,14.42,15.18,15.4,true,true,78,president,12.05
renaissance,4,branch-4,ideologiquement_coherent,media_front_page,5,front_page_embrace_business,Assumer la une et annoncer un pacte d’investissement avec la CPME et le Medef,OPPORTUNISTE,12.68,13.71,14.35,14.7,true,false,71,runoff_defeat,7.99
renaissance,4,branch-4,ideologiquement_coherent,media_front_page,5,front_page_union_meeting,Convoquer dès le lendemain les syndicats pour négocier les contreparties de l’investissement,INSTITUTIONNEL,13.04,14.2,14.81,15.3,true,true,79,president,13.38
renaissance,5,branch-5,aleatoire,scandal_donation_route,5,donation_route_return,Renvoyer immédiatement le don et transmettre le dossier à la commission des comptes,PRUDENT,12.87,13.22,14.01,13.4,true,true,76,president,6.67
renaissance,5,branch-5,aleatoire,scandal_donation_route,5,donation_route_verify,Geler le don sur un compte séparé et demander les justificatifs complets avant décision,TECHNIQUE,12.83,13.29,13.8,11.5,false,false,47,kingmaker,3.81
renaissance,5,branch-5,aleatoire,scandal_donation_route,5,donation_route_keep,Conserver le don sur la foi d’une attestation simple et répondre seulement si la commission interroge,RISQUÉ,12.64,12.67,14.26,11.9,false,false,48,kingmaker,6.5
renaissance,5,branch-5,ideologiquement_coherent,scandal_donation_route,5,donation_route_return,Renvoyer immédiatement le don et transmettre le dossier à la commission des comptes,PRUDENT,12.87,13.33,14.23,12.7,false,false,55,kingmaker,3.93
renaissance,5,branch-5,ideologiquement_coherent,scandal_donation_route,5,donation_route_verify,Geler le don sur un compte séparé et demander les justificatifs complets avant décision,TECHNIQUE,12.83,13.29,14.21,12.7,false,false,55,kingmaker,3.93
renaissance,5,branch-5,ideologiquement_coherent,scandal_donation_route,5,donation_route_keep,Conserver le don sur la foi d’une attestation simple et répondre seulement si la commission interroge,RISQUÉ,12.64,13.03,14.08,12.6,false,false,55,kingmaker,3.93
horizons,0,branch-0,aleatoire,alliance_union_support,5,union_support_guarantee,"Signer la garantie de négociation avec calendrier, documents préparatoires et clause de bilan",INSTITUTIONNEL,14.33,14.78,15.12,16.3,true,true,89,president,3.61
horizons,0,branch-0,aleatoire,alliance_union_support,5,union_support_consultation,Promettre une consultation sans conditionner la réforme à l’issue de la négociation,PRUDENT,14.17,14.22,14.55,15.5,true,true,87,president,14.78
horizons,0,branch-0,aleatoire,alliance_union_support,5,union_support_refuse_veto,Refuser toute garantie préalable et défendre la légitimité du programme présidentiel,PRÉSIDENTIEL,14.11,14.36,14.96,18,true,true,93,president,14.63
horizons,0,branch-0,ideologiquement_coherent,alliance_union_support,5,union_support_guarantee,"Signer la garantie de négociation avec calendrier, documents préparatoires et clause de bilan",INSTITUTIONNEL,14.33,14.78,14.97,17.3,true,true,91,president,5.88
horizons,0,branch-0,ideologiquement_coherent,alliance_union_support,5,union_support_consultation,Promettre une consultation sans conditionner la réforme à l’issue de la négociation,PRUDENT,14.17,14.57,14.8,17.2,true,true,91,president,5.88
horizons,0,branch-0,ideologiquement_coherent,alliance_union_support,5,union_support_refuse_veto,Refuser toute garantie préalable et défendre la légitimité du programme présidentiel,PRÉSIDENTIEL,14.11,14.48,14.73,17.1,true,true,91,president,5.88
horizons,1,branch-1,aleatoire,program_digital_rights,5,digital_rights_age_verification,Créer une majorité numérique à seize ans avec vérification d’âge obligatoire,CLIVANT,14.02,13.94,13.54,13.3,true,true,84,president,8.4
horizons,1,branch-1,aleatoire,program_digital_rights,5,digital_rights_moderation_only,Doubler les moyens de modération sans nouvelle obligation d’identification en ligne,PRUDENT,13.61,14.14,14.48,15.5,true,true,85,president,11.25
horizons,1,branch-1,aleatoire,program_digital_rights,5,digital_rights_independent_authority,Confier la régulation à une autorité indépendante dotée de pouvoirs de sanction,INSTITUTIONNEL,13.96,14.6,14.93,14.8,true,true,88,president,8.1
horizons,1,branch-1,ideologiquement_coherent,program_digital_rights,5,digital_rights_age_verification,Créer une majorité numérique à seize ans avec vérification d’âge obligatoire,CLIVANT,14.02,14.57,14.66,15,true,true,88,president,4.56
horizons,1,branch-1,ideologiquement_coherent,program_digital_rights,5,digital_rights_moderation_only,Doubler les moyens de modération sans nouvelle obligation d’identification en ligne,PRUDENT,13.61,13.96,14.06,14.5,true,true,86,president,5.9
horizons,1,branch-1,ideologiquement_coherent,program_digital_rights,5,digital_rights_independent_authority,Confier la régulation à une autorité indépendante dotée de pouvoirs de sanction,INSTITUTIONNEL,13.96,14.47,14.55,14.9,true,true,88,president,3.86
horizons,2,branch-2,aleatoire,campaign_endorsements_missing,5,endorsements_private_route,Rencontrer individuellement les maires et garantir la confidentialité des échanges,PRUDENT,13.39,14.16,14.45,12.9,false,false,62,kingmaker,9.6
horizons,2,branch-2,aleatoire,campaign_endorsements_missing,5,endorsements_public_appeal,Publier la liste des territoires manquants et appeler les élus à parrainer,OFFENSIF,13.58,14.45,15.25,16.7,true,true,87,president,12.51
horizons,2,branch-2,aleatoire,campaign_endorsements_missing,5,endorsements_cross_party,Négocier des parrainages pluralistes sans demander de soutien politique,INSTITUTIONNEL,13.43,14.1,14.3,13.5,false,false,68,kingmaker,14.12
horizons,2,branch-2,ideologiquement_coherent,campaign_endorsements_missing,5,endorsements_private_route,Rencontrer individuellement les maires et garantir la confidentialité des échanges,PRUDENT,13.39,14.39,15.56,16.9,true,true,90,president,13.79
horizons,2,branch-2,ideologiquement_coherent,campaign_endorsements_missing,5,endorsements_public_appeal,Publier la liste des territoires manquants et appeler les élus à parrainer,OFFENSIF,13.58,14.67,15.84,17.2,true,true,91,president,13.79
horizons,2,branch-2,ideologiquement_coherent,campaign_endorsements_missing,5,endorsements_cross_party,Négocier des parrainages pluralistes sans demander de soutien politique,INSTITUTIONNEL,13.43,14.4,15.53,16.9,true,true,90,president,13.79
horizons,3,branch-3,aleatoire,scandal_false_resume,5,false_resume_resign,"Demander sa démission, corriger sa biographie et publier les contributions qu’il a réellement produites",TRANSPARENT,14.17,14.51,14.43,14.1,true,true,83,president,6.23
horizons,3,branch-3,aleatoire,scandal_false_resume,5,false_resume_suspend,Suspendre le responsable pendant une semaine et faire vérifier toutes les biographies de l’équipe,PRUDENT,14.2,14.7,14.7,14.3,true,true,84,president,5.58
horizons,3,branch-3,aleatoire,scandal_false_resume,5,false_resume_keep,Maintenir le responsable et qualifier la différence de formulation sans importance pour le programme,LOYAL,14,14.4,14.73,14.1,true,true,84,president,7.95
horizons,3,branch-3,ideologiquement_coherent,scandal_false_resume,5,false_resume_resign,"Demander sa démission, corriger sa biographie et publier les contributions qu’il a réellement produites",TRANSPARENT,14.17,14.88,15.87,15.7,true,true,89,president,7.01
horizons,3,branch-3,ideologiquement_coherent,scandal_false_resume,5,false_resume_suspend,Suspendre le responsable pendant une semaine et faire vérifier toutes les biographies de l’équipe,PRUDENT,14.2,14.94,15.94,15.8,true,true,89,president,7.01
horizons,3,branch-3,ideologiquement_coherent,scandal_false_resume,5,false_resume_keep,Maintenir le responsable et qualifier la différence de formulation sans importance pour le programme,LOYAL,14,14.77,15.92,15.8,true,true,89,president,7.01
horizons,4,branch-4,aleatoire,media_local_press,5,local_press_health_contracts,Proposer des contrats territoriaux avec objectifs publics et financement garanti sur cinq ans,INSTITUTIONNEL,13.32,13.69,14.47,17.6,true,true,89,president,16.18
horizons,4,branch-4,aleatoire,media_local_press,5,local_press_doctor_requirement,Conditionner l’installation des nouveaux médecins à plusieurs années dans une zone sous-dotée,CLIVANT,13.1,14.03,14.7,15.8,true,true,86,president,23.74
horizons,4,branch-4,aleatoire,media_local_press,5,local_press_mobile_services,Financer des maisons de santé mobiles gérées avec les départements volontaires,TECHNIQUE,13.21,13.7,14.3,17.9,true,true,92,president,6.94
horizons,4,branch-4,ideologiquement_coherent,media_local_press,5,local_press_health_contracts,Proposer des contrats territoriaux avec objectifs publics et financement garanti sur cinq ans,INSTITUTIONNEL,13.32,14.21,14.88,18.5,true,true,93,president,11.5
horizons,4,branch-4,ideologiquement_coherent,media_local_press,5,local_press_doctor_requirement,Conditionner l’installation des nouveaux médecins à plusieurs années dans une zone sous-dotée,CLIVANT,13.1,14.03,14.87,18.7,true,true,93,president,11.83
horizons,4,branch-4,ideologiquement_coherent,media_local_press,5,local_press_mobile_services,Financer des maisons de santé mobiles gérées avec les départements volontaires,TECHNIQUE,13.21,14.06,14.78,18.5,true,true,93,president,11.34
horizons,5,branch-5,aleatoire,scandal_donation_route,5,donation_route_return,Renvoyer immédiatement le don et transmettre le dossier à la commission des comptes,PRUDENT,13.73,14.29,15.23,12.9,true,true,84,president,6.14
horizons,5,branch-5,aleatoire,scandal_donation_route,5,donation_route_verify,Geler le don sur un compte séparé et demander les justificatifs complets avant décision,TECHNIQUE,13.7,14.21,14.13,11.5,false,false,60,kingmaker,14.99
horizons,5,branch-5,aleatoire,scandal_donation_route,5,donation_route_keep,Conserver le don sur la foi d’une attestation simple et répondre seulement si la commission interroge,RISQUÉ,13.5,14.44,14.6,12,false,false,64,kingmaker,10.36
horizons,5,branch-5,ideologiquement_coherent,scandal_donation_route,5,donation_route_return,Renvoyer immédiatement le don et transmettre le dossier à la commission des comptes,PRUDENT,13.73,14.33,15.4,12.9,true,true,85,president,7.53
horizons,5,branch-5,ideologiquement_coherent,scandal_donation_route,5,donation_route_verify,Geler le don sur un compte séparé et demander les justificatifs complets avant décision,TECHNIQUE,13.7,14.29,15.39,12.9,true,true,85,president,7.53
horizons,5,branch-5,ideologiquement_coherent,scandal_donation_route,5,donation_route_keep,Conserver le don sur la foi d’une attestation simple et répondre seulement si la commission interroge,RISQUÉ,13.5,14,15.26,12.8,true,true,85,president,7.53
lr,0,branch-0,aleatoire,alliance_fictional_celebrity,5,celebrity_support_speech,Accepter le concert et publier à l’avance le cadre politique de son intervention,TRANSPARENT,12.48,13.15,13.51,12.4,false,false,58,retirement,8.05
lr,0,branch-0,aleatoire,alliance_fictional_celebrity,5,celebrity_support_housing_forum,"Transformer le concert en forum sur le logement avec associations, étudiants et élus locaux",POPULAIRE,12.48,13.15,13.58,12.2,false,false,58,retirement,8.98
lr,0,branch-0,aleatoire,alliance_fictional_celebrity,5,celebrity_support_decline,Décliner le soutien pour conserver une campagne sans vedette et proposer une rencontre privée,PRUDENT,12.47,12.61,12.91,11,false,false,52,kingmaker,16.15
lr,0,branch-0,ideologiquement_coherent,alliance_fictional_celebrity,5,celebrity_support_speech,Accepter le concert et publier à l’avance le cadre politique de son intervention,TRANSPARENT,12.48,12.62,13.21,13.3,true,true,81,president,6.11
lr,0,branch-0,ideologiquement_coherent,alliance_fictional_celebrity,5,celebrity_support_housing_forum,"Transformer le concert en forum sur le logement avec associations, étudiants et élus locaux",POPULAIRE,12.48,12.61,13.18,13.2,true,true,80,president,6.11
lr,0,branch-0,ideologiquement_coherent,alliance_fictional_celebrity,5,celebrity_support_decline,Décliner le soutien pour conserver une campagne sans vedette et proposer une rencontre privée,PRUDENT,12.47,12.6,13.18,13.2,true,true,80,president,6.11
lr,1,branch-1,aleatoire,program_health,5,health_hospital_staff,Financer cinquante mille postes hospitaliers en relevant les recettes affectées à la santé,POPULAIRE,11.15,11.65,12.09,16.6,true,true,81,president,15.68
lr,1,branch-1,aleatoire,program_health,5,health_primary_care,Créer un service territorial de soins primaires avec équipes salariées dans les zones sous-dotées,INSTITUTIONNEL,11.12,10.5,9.96,7.3,false,false,35,retirement,9.44
lr,1,branch-1,aleatoire,program_health,5,health_prevention_budget,Réserver dix pour cent des crédits nouveaux à la prévention et publier des objectifs sanitaires,TECHNIQUE,11.04,11.46,12.04,12,false,false,57,kingmaker,8.21
lr,1,branch-1,ideologiquement_coherent,program_health,5,health_hospital_staff,Financer cinquante mille postes hospitaliers en relevant les recettes affectées à la santé,POPULAIRE,11.15,11.71,12.06,16.7,true,true,83,president,10.2
lr,1,branch-1,ideologiquement_coherent,program_health,5,health_primary_care,Créer un service territorial de soins primaires avec équipes salariées dans les zones sous-dotées,INSTITUTIONNEL,11.12,11.64,11.97,16.5,true,true,83,president,8.92
lr,1,branch-1,ideologiquement_coherent,program_health,5,health_prevention_budget,Réserver dix pour cent des crédits nouveaux à la prévention et publier des objectifs sanitaires,TECHNIQUE,11.04,11.51,11.83,16.3,true,true,82,president,8.41
lr,2,branch-2,aleatoire,campaign_endorsements_missing,5,endorsements_private_route,Rencontrer individuellement les maires et garantir la confidentialité des échanges,PRUDENT,12.02,12.56,12.39,16.4,true,true,82,president,6.35
lr,2,branch-2,aleatoire,campaign_endorsements_missing,5,endorsements_public_appeal,Publier la liste des territoires manquants et appeler les élus à parrainer,OFFENSIF,12.19,12.8,13.82,18.1,true,true,86,president,10.9
lr,2,branch-2,aleatoire,campaign_endorsements_missing,5,endorsements_cross_party,Négocier des parrainages pluralistes sans demander de soutien politique,INSTITUTIONNEL,12.08,12.71,12.89,15.9,true,true,82,president,12.61
lr,2,branch-2,ideologiquement_coherent,campaign_endorsements_missing,5,endorsements_private_route,Rencontrer individuellement les maires et garantir la confidentialité des échanges,PRUDENT,12.02,12.74,13.58,17.8,true,true,88,president,9.84
lr,2,branch-2,ideologiquement_coherent,campaign_endorsements_missing,5,endorsements_public_appeal,Publier la liste des territoires manquants et appeler les élus à parrainer,OFFENSIF,12.19,12.99,13.91,18.1,true,true,88,president,9.84
lr,2,branch-2,ideologiquement_coherent,campaign_endorsements_missing,5,endorsements_cross_party,Négocier des parrainages pluralistes sans demander de soutien politique,INSTITUTIONNEL,12.08,12.8,13.61,17.8,true,true,88,president,9.84
lr,3,branch-3,aleatoire,world_floods,5,floods_cancel_donate,"Annuler le déplacement, mettre le local réservé à disposition des secours et suspendre la communication",PRUDENT,12.53,12.81,13.23,18.1,true,true,89,president,9.48
lr,3,branch-3,aleatoire,world_floods,5,floods_visit_later,Reporter la visite de quarante-huit heures et annoncer un fonds d’adaptation pour les communes exposées,INSTITUTIONNEL,12.56,12.86,13.37,11.7,false,false,60,kingmaker,13.51
lr,3,branch-3,aleatoire,world_floods,5,floods_go_now,Rejoindre immédiatement un centre de coordination sans caméra et suivre les tâches attribuées,RISQUÉ,12.45,12.61,13.43,17.9,true,true,88,president,6.45
lr,3,branch-3,ideologiquement_coherent,world_floods,5,floods_cancel_donate,"Annuler le déplacement, mettre le local réservé à disposition des secours et suspendre la communication",PRUDENT,12.53,13.01,13.43,18.7,true,true,90,president,11.14
lr,3,branch-3,ideologiquement_coherent,world_floods,5,floods_visit_later,Reporter la visite de quarante-huit heures et annoncer un fonds d’adaptation pour les communes exposées,INSTITUTIONNEL,12.56,13.05,13.51,17.7,true,true,87,president,9.49
lr,3,branch-3,ideologiquement_coherent,world_floods,5,floods_go_now,Rejoindre immédiatement un centre de coordination sans caméra et suivre les tâches attribuées,RISQUÉ,12.45,12.91,13.37,18.7,true,true,90,president,11.14
lr,4,branch-4,aleatoire,program_institutions,5,institutions_proportional,Introduire une dose majoritaire de proportionnelle et renforcer les droits du Parlement,INSTITUTIONNEL,11.79,12.22,12.51,12.5,false,false,56,kingmaker,18.93
lr,4,branch-4,aleatoire,program_institutions,5,institutions_constituent,Convoquer une assemblée constituante élue et soumettre son texte à référendum,CLIVANT,11.5,11.6,11.62,10.6,false,false,45,retirement,23.68
lr,4,branch-4,aleatoire,program_institutions,5,institutions_referendum,Élargir le référendum dinitiative partagée avec contrôle préalable du Conseil constitutionnel,RASSEMBLEUR,11.72,12.12,12.82,14,true,false,76,runoff_defeat,18.5
lr,4,branch-4,aleatoire,program_institutions,5,institutions_presidential_power,Conserver les institutions actuelles et limiter seulement les nominations présidentielles,PRUDENT,11.76,12.38,12.87,13.4,false,false,61,kingmaker,11.06
lr,4,branch-4,ideologiquement_coherent,program_institutions,5,institutions_proportional,Introduire une dose majoritaire de proportionnelle et renforcer les droits du Parlement,INSTITUTIONNEL,11.79,12.74,13.55,15,true,true,83,president,13.59
lr,4,branch-4,ideologiquement_coherent,program_institutions,5,institutions_constituent,Convoquer une assemblée constituante élue et soumettre son texte à référendum,CLIVANT,11.5,12.37,13.26,14.9,true,true,83,president,16.11
lr,4,branch-4,ideologiquement_coherent,program_institutions,5,institutions_referendum,Élargir le référendum dinitiative partagée avec contrôle préalable du Conseil constitutionnel,RASSEMBLEUR,11.72,12.65,13.48,14.9,true,true,82,president,13.59
lr,4,branch-4,ideologiquement_coherent,program_institutions,5,institutions_presidential_power,Conserver les institutions actuelles et limiter seulement les nominations présidentielles,PRUDENT,11.76,12.7,13.53,14.9,true,true,82,president,11.04
lr,5,branch-5,aleatoire,scandal_family_hire,5,family_hire_rebid,"Interrompre la mission, payer le travail livré et relancer un appel d’offres documenté",TRANSPARENT,11.92,12.48,13.53,15.4,true,true,81,president,9.95
lr,5,branch-5,aleatoire,scandal_family_hire,5,family_hire_audit_value,Maintenir la mission après un audit du prix et retirer à Anaïs Vercel toute décision d’achats,PRUDENT,11.8,12.36,13.1,14.9,true,true,81,president,10.67
lr,5,branch-5,aleatoire,scandal_family_hire,5,family_hire_defend,Défendre le recrutement sur la seule compétence et conserver les mêmes règles d’achats,LOYAL,11.68,12.31,12.88,14.6,true,true,80,president,6.54
lr,5,branch-5,ideologiquement_coherent,scandal_family_hire,5,family_hire_rebid,"Interrompre la mission, payer le travail livré et relancer un appel d’offres documenté",TRANSPARENT,11.92,12.17,13.38,14.5,true,true,81,president,4.06
lr,5,branch-5,ideologiquement_coherent,scandal_family_hire,5,family_hire_audit_value,Maintenir la mission après un audit du prix et retirer à Anaïs Vercel toute décision d’achats,PRUDENT,11.8,11.99,13.26,14.4,true,true,81,president,4.06
lr,5,branch-5,ideologiquement_coherent,scandal_family_hire,5,family_hire_defend,Défendre le recrutement sur la seule compétence et conserver les mêmes règles d’achats,LOYAL,11.68,11.82,13.31,14.5,true,true,81,president,4.06
rn,0,branch-0,aleatoire,world_public_service_outage,5,outage_resilience_audit,Proposer un audit public de résilience et un guichet physique garanti pour chaque démarche essentielle,TECHNIQUE,14.54,14.95,14.94,15.9,true,false,70,runoff_defeat,4.09
rn,0,branch-0,aleatoire,world_public_service_outage,5,outage_agents_support,Visiter un guichet d’urgence sans caméra et demander aux agents une liste de corrections prioritaires,PRUDENT,14.33,14.75,15.07,16.2,true,false,71,runoff_defeat,1.36
rn,0,branch-0,aleatoire,world_public_service_outage,5,outage_attack_government,Accuser le gouvernement d’impréparation et demander la démission du responsable numérique avant l’audit,OFFENSIF,14.01,14.37,14.31,15.3,true,false,69,runoff_defeat,3.04
rn,0,branch-0,ideologiquement_coherent,world_public_service_outage,5,outage_resilience_audit,Proposer un audit public de résilience et un guichet physique garanti pour chaque démarche essentielle,TECHNIQUE,14.54,15.46,15.69,19.5,true,true,85,president,3.33
rn,0,branch-0,ideologiquement_coherent,world_public_service_outage,5,outage_agents_support,Visiter un guichet d’urgence sans caméra et demander aux agents une liste de corrections prioritaires,PRUDENT,14.33,14.86,15.24,18.9,true,true,83,president,4.37
rn,0,branch-0,ideologiquement_coherent,world_public_service_outage,5,outage_attack_government,Accuser le gouvernement d’impréparation et demander la démission du responsable numérique avant l’audit,OFFENSIF,14.01,14.39,14.82,18.7,true,true,83,president,4.37
rn,1,branch-1,aleatoire,program_climate_adaptation,5,climate_adaptation_fund,"Créer un fonds pluriannuel pour l’eau, les écoles, les hôpitaux et les logements exposés",INSTITUTIONNEL,13.17,14,14.65,15.3,true,false,72,runoff_defeat,11.25
rn,1,branch-1,aleatoire,program_climate_adaptation,5,climate_water_rules,Réviser les règles de partage de l’eau bassin par bassin avec quotas activés en sécheresse,TECHNIQUE,13.14,13.94,14.32,14.9,true,false,68,runoff_defeat,6.93
rn,1,branch-1,aleatoire,program_climate_adaptation,5,climate_insurance,Obliger les assureurs à couvrir les risques climatiques avec garantie publique en dernier ressort,CLIVANT,13.2,14.01,14.53,14.8,true,false,67,runoff_defeat,3.95
rn,1,branch-1,ideologiquement_coherent,program_climate_adaptation,5,climate_adaptation_fund,"Créer un fonds pluriannuel pour l’eau, les écoles, les hôpitaux et les logements exposés",INSTITUTIONNEL,13.17,13.9,14.48,16.3,true,true,79,president,12.2
rn,1,branch-1,ideologiquement_coherent,program_climate_adaptation,5,climate_water_rules,Réviser les règles de partage de l’eau bassin par bassin avec quotas activés en sécheresse,TECHNIQUE,13.14,13.85,14.39,16.2,true,true,79,president,11.77
rn,1,branch-1,ideologiquement_coherent,program_climate_adaptation,5,climate_insurance,Obliger les assureurs à couvrir les risques climatiques avec garantie publique en dernier ressort,CLIVANT,13.2,13.93,14.51,16.1,true,true,79,president,11.49
rn,2,branch-2,aleatoire,campaign_endorsements_missing,5,endorsements_private_route,Rencontrer individuellement les maires et garantir la confidentialité des échanges,PRUDENT,13.62,13.95,13.67,14.4,false,false,57,kingmaker,12.96
rn,2,branch-2,aleatoire,campaign_endorsements_missing,5,endorsements_public_appeal,Publier la liste des territoires manquants et appeler les élus à parrainer,OFFENSIF,13.87,14.46,15.26,15.9,true,false,69,runoff_defeat,8.24
rn,2,branch-2,aleatoire,campaign_endorsements_missing,5,endorsements_cross_party,Négocier des parrainages pluralistes sans demander de soutien politique,INSTITUTIONNEL,13.89,14.51,14.68,15.2,true,false,69,runoff_defeat,9.98
rn,2,branch-2,ideologiquement_coherent,campaign_endorsements_missing,5,endorsements_private_route,Rencontrer individuellement les maires et garantir la confidentialité des échanges,PRUDENT,13.62,14.12,15.3,16.3,true,false,74,runoff_defeat,8.93
rn,2,branch-2,ideologiquement_coherent,campaign_endorsements_missing,5,endorsements_public_appeal,Publier la liste des territoires manquants et appeler les élus à parrainer,OFFENSIF,13.87,14.49,15.67,16.6,true,false,74,runoff_defeat,8.93
rn,2,branch-2,ideologiquement_coherent,campaign_endorsements_missing,5,endorsements_cross_party,Négocier des parrainages pluralistes sans demander de soutien politique,INSTITUTIONNEL,13.89,14.52,15.7,16.6,true,true,82,president,8.93
rn,3,branch-3,aleatoire,world_energy_price_spike,5,energy_spike_targeted_aid,Financer un chèque ciblé sur les ménages modestes et les petites entreprises exposées,PRUDENT,14.99,15.48,16.19,15.2,true,false,72,runoff_defeat,4.63
rn,3,branch-3,aleatoire,world_energy_price_spike,5,energy_spike_price_cap,Plafonner toutes les factures pendant six mois et financer l’écart par emprunt,POPULAIRE,15.04,15.56,15.96,15.2,true,false,72,runoff_defeat,7.6
rn,3,branch-3,aleatoire,world_energy_price_spike,5,energy_spike_european_purchase,Proposer des achats communs européens et réserver l’aide nationale aux rénovations d’urgence,RASSEMBLEUR,15.16,15.94,17,15.8,true,false,75,runoff_defeat,10.58
rn,3,branch-3,ideologiquement_coherent,world_energy_price_spike,5,energy_spike_targeted_aid,Financer un chèque ciblé sur les ménages modestes et les petites entreprises exposées,PRUDENT,14.99,15.63,16.74,16.5,true,false,75,runoff_defeat,10.38
rn,3,branch-3,ideologiquement_coherent,world_energy_price_spike,5,energy_spike_price_cap,Plafonner toutes les factures pendant six mois et financer l’écart par emprunt,POPULAIRE,15.04,15.7,16.84,16.6,true,false,76,runoff_defeat,10.38
rn,3,branch-3,ideologiquement_coherent,world_energy_price_spike,5,energy_spike_european_purchase,Proposer des achats communs européens et réserver l’aide nationale aux rénovations d’urgence,RASSEMBLEUR,15.16,15.87,16.88,16.5,true,false,75,runoff_defeat,12.43
rn,4,branch-4,aleatoire,media_front_page,5,front_page_balance,"Publier ensemble vos mesures pour l’investissement, les salaires et les droits des salariés",RASSEMBLEUR,13.7,14.11,14.88,15.1,true,true,77,president,9.23
rn,4,branch-4,aleatoire,media_front_page,5,front_page_embrace_business,Assumer la une et annoncer un pacte d’investissement avec la CPME et le Medef,OPPORTUNISTE,13.58,14.4,14.75,14.7,true,false,68,runoff_defeat,7.78
rn,4,branch-4,aleatoire,media_front_page,5,front_page_union_meeting,Convoquer dès le lendemain les syndicats pour négocier les contreparties de l’investissement,INSTITUTIONNEL,13.49,13.79,14.06,13.7,false,false,55,retirement,5.95
rn,4,branch-4,ideologiquement_coherent,media_front_page,5,front_page_balance,"Publier ensemble vos mesures pour l’investissement, les salaires et les droits des salariés",RASSEMBLEUR,13.7,14.45,14.98,15.9,true,true,80,president,11.2
rn,4,branch-4,ideologiquement_coherent,media_front_page,5,front_page_embrace_business,Assumer la une et annoncer un pacte d’investissement avec la CPME et le Medef,OPPORTUNISTE,13.58,14.3,14.87,15.9,true,true,80,president,13.19
rn,4,branch-4,ideologiquement_coherent,media_front_page,5,front_page_union_meeting,Convoquer dès le lendemain les syndicats pour négocier les contreparties de l’investissement,INSTITUTIONNEL,13.49,14.26,14.74,16.4,true,true,81,president,10.36
rn,5,branch-5,aleatoire,scandal_family_hire,5,family_hire_rebid,"Interrompre la mission, payer le travail livré et relancer un appel d’offres documenté",TRANSPARENT,14.39,15.17,16.05,19,true,true,84,president,3.57
rn,5,branch-5,aleatoire,scandal_family_hire,5,family_hire_audit_value,Maintenir la mission après un audit du prix et retirer à Anaïs Vercel toute décision d’achats,PRUDENT,14.27,14.95,15.91,19.1,true,true,85,president,6.12
rn,5,branch-5,aleatoire,scandal_family_hire,5,family_hire_defend,Défendre le recrutement sur la seule compétence et conserver les mêmes règles d’achats,LOYAL,14.16,14.87,15.73,17.5,true,true,78,president,3.83
rn,5,branch-5,ideologiquement_coherent,scandal_family_hire,5,family_hire_rebid,"Interrompre la mission, payer le travail livré et relancer un appel d’offres documenté",TRANSPARENT,14.39,15.17,16.09,19.6,true,true,87,president,15.38
